ID,Account,Province,Region,Tender_Type,Offer_date,Start_date,End_date_including_extension,Length_of_contract_in_Months,Market,Tender_Standard_Unit_per_year,Winning_price_per_standard_unit,Molecule,Presentation,Winning_Product,Winning_Company,Competitor_with_2nd_Lowest_Price,Competitor_2nd_Lowest_Price_per_standard_unit,Competitor_with_3rd_Lowest_Price,Competitor_3rd_Lowest_Price_per_standard_unit,Competitor_with_4th_Lowest_Price,Competitor_4th_Lowest_Price_per_standard_unit,Competitor_with_5th_Lowest_Price,Competitor_5th_Lowest_Price_per_standard_unit,Competitor_with_6th_Lowest_Price,Competitor_6th_Lowest_Price_per_standard_unit,Competitor_with_7th_Lowest_Price,Competitor_7th_Lowest_Price_per_standard_unit,Competitor_with_8th_Lowest_Price,Competitor_8th_Lowest_Price_per_standard_unit,Competitor_with_9th_Lowest_Price,Competitor_9th_Lowest_Price_per_standard_unit,Competitor_with_10th_Lowest_Price,Competitor_10th_Lowest_Price_per_standard_unit
1645,Account102,Provice24,Region1,Tender Type4,3-20-15 12:00 PM,29-04-2015,28-04-2019,36,Market4,1210,0.2247,Molecule4,Presentation14,Product53,Company19,,,,,,,,,,,,,,,,,,
1647,Account107,Provice19,Region16,Tender Type3,4-20-15 12:00 PM,22-05-2015,22-05-2018,36,Market4,80850,,Molecule4,Presentation14,,,Company8,0.21584,Company1,0.75739,,,,,,,,,,,,,,
1649,Account19,Provice5,Region1,Tender Type3,4-23-15 12:00 PM,31-05-2015,31-05-2016,12,Market4,46578,0.2,Molecule4,Presentation14,Product52,Company2,Company1,0.21,Company25,0.21,Company14,0.3366,Company6,0.66648,Company15,1,Company16,1.00217,,,,,,
1655,Account33,Provice1,Region1,Tender Type3,06-05-2015 17:00,06-06-2015,05-12-2018,36,Market4,20505,0.2,Molecule4,Presentation14,Product52,Company2,Company30,0.2247,Company16,0.42,,,,,,,,,,,,,,
1656,Account99,Provice4,Region4,Tender Type3,5-14-15 12:00 PM,15-06-2015,14-06-2017,24,Market4,4000,0.2,Molecule4,Presentation14,Product52,Company2,Company1,0.2048,,,,,,,,,,,,,,,,
1657,Account58,Provice1,Region1,Tender Type4,04-08-2015 10:00,01-07-2015,30-06-2017,12,Market4,6035,0.196,Molecule4,Presentation14,Product52,Company2,Company1,0.201,,,,,,,,,,,,,,,,
1658,Account31,Provice20,Region17,Tender Type3,6-17-15 12:00 PM,08-09-2015,07-03-2017,12,Market4,1500,0.085,Molecule4,Presentation14,Product54,Company20,,,,,,,,,,,,,,,,,,
1659,Account107,Provice19,Region16,Tender Type3,09-07-2015 12:00,06-10-2015,31-10-2018,36,Market4,80850,0.1975,Molecule4,Presentation14,Product51,Company6,Company16,0.37,,,,,,,,,,,,,,,,
1660,Account111,Provice15,Region13,Tender Type3,9-22-15 12:00 AM,13-10-2015,12-01-2017,15,Market4,206588,0.168,Molecule4,Presentation14,Product51,Company6,Company16,1.00217,Company27,,,,,,,,,,,,,,,
1662,Account20,Provice25,Region1,Tender Type3,05-11-2015 15:00,01-01-2016,30-06-2020,48,Market4,453355,0.46,Molecule4,Presentation14,Product48,Company12,Company15,0.6,,,,,,,,,,,,,,,,
1663,Account69,Provice48,Region2,Tender Type2,1-18-10 12:00 AM,01-01-2010,30-06-2011,12,Market6,246368,3.04107,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1664,Account94,Provice47,Region6,Tender Type1,08-02-2010 12:00,01-10-2010,30-06-2014,36,Market6,427476,3.04107,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1665,Account9,Provice33,Region1,Tender Type1,5-24-10 12:00 PM,01-11-2010,30-04-2014,36,Market6,19590,3.04107,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1666,Account57,Provice23,Region10,Tender Type1,03-11-2010 12:00,01-12-2010,30-11-2014,36,Market6,60100,2.888,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1667,Account27,Provice14,Region12,Tender Type1,10-07-2010 00:00,01-02-2011,31-01-2015,36,Market6,492204,3.04,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1668,Account4,Provice2,Region2,Tender Type2,2-28-11 12:00 PM,01-03-2011,30-06-2011,4,Market6,1512,3.04107,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1669,Account91,Provice10,Region9,Tender Type1,1-31-11 12:00 PM,01-03-2011,29-02-2012,12,Market6,3360,3.04107,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1670,Account60,Provice55,Region1,Tender Type4,9-21-10 12:00 PM,01-05-2011,30-04-2015,36,Market6,203200,3.0409,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1671,Account73,Provice28,Region18,Tender Type1,11-25-10 12:00 AM,31-05-2011,30-05-2014,36,Market6,11406,3.00009,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1672,Account19,Provice5,Region1,Tender Type3,6-29-11 12:00 PM,01-07-2011,01-10-2012,46,Market6,67910,3.04,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1673,Account74,Provice6,Region5,Tender Type1,1-21-11 1:00 PM,31-10-2011,30-04-2014,36,Market6,82500,3.04107,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1674,Account18,Provice33,Region1,Tender Type6,11-28-11 12:00 AM,28-11-2011,31-10-2013,24,Market6,2000,0.4,Molecule5,Presentation15,Product56,Company6,,,,,,,,,,,,,,,,,,
1675,Account8,Provice1,Region1,Tender Type4,10-31-11 12:00 PM,01-12-2011,30-11-2012,12,Market6,5320,2.888,Molecule5,Presentation15,Product55,Company21,,,,,,,,,,,,,,,,,,
1676,Account61,Provice25,Region1,Tender Type4,12-05-2011 12:00,05-12-2011,30-06-2014,25,Market6,3600,0.135,Molecule5,Presentation15,Product56,Company6,Company6,0.19854,Company32,0.245,Company22,0.32948,Company31,0.95,,,,,,,,,,
1680,Account64,Provice3,Region3,Tender Type4,12-23-11 9:00 AM,01-01-2012,30-06-2013,12,Market6,317296,0.1,Molecule5,Presentation15,Product56,Company6,Company6,0.136,Company32,0.1395,Company31,0.3,,,,,,,,,,,,
1683,Account94,Provice47,Region6,Tender Type1,12-29-11 12:00 PM,01-01-2012,30-06-2014,24,Market6,427476,0.102,Molecule5,Presentation15,Product57,Company22,Company1,0.1,Company6,0.136,Company31,0.47,,,,,,,,,,,,
1686,Account95,Provice21,Region6,Tender Type1,12-12-2011 13:00,01-01-2012,30-09-2013,12,Market6,247520,0.111,Molecule5,Presentation15,Product56,Company6,,,,,,,,,,,,,,,,,,
1688,Account112,Provice2,Region2,Tender Type3,10-26-11 12:00 PM,01-01-2012,01-01-2013,12,Market6,854524,0.12,Molecule5,Presentation15,Product58,Company9,Company32,0.22786,Company31,0.35,Company1,0.60989,,,,,,,,,,,,
1691,Account53,Provice9,Region8,Tender Type1,10-31-11 12:00 PM,01-03-2012,01-07-2016,48,Market6,22680,0.13873,Molecule5,Presentation15,Product59,Company15,Company6,0.14,Company1,0.15999,Company31,1.0168,,,,,,,,,,,,
1693,Account15,Provice10,Region9,Tender Type1,4-30-12 12:00 PM,01-04-2012,31-05-2014,24,Market6,292201,0.05965,Molecule5,Presentation15,Product57,Company22,Company1,0.06754,Company6,0.13763,Company31,0.3,,,,,,,,,,,,
1696,Account96,Provice7,Region6,Tender Type2,3-15-12 12:00 AM,01-04-2012,31-10-2015,36,Market6,138238,0.083,Molecule5,Presentation15,Product56,Company6,Company6,0.19641,,,,,,,,,,,,,,,,
1700,Account25,Provice11,Region10,Tender Type1,4-30-12 12:00 AM,29-04-2012,28-04-2013,12,Market6,21000,0.15,Molecule5,Presentation15,Product58,Company9,Company32,0.30714,Company1,0.4,Company22,0.4682,Company31,2.889,,,,,,,,,,
1704,Account70,Provice39,Region14,Tender Type2,04-06-2012 00:00,01-05-2012,30-08-2013,12,Market6,61880,0.085,Molecule5,Presentation15,Product56,Company6,Company32,0.086,Company6,0.13763,Company22,0.43352,Company31,1.0168,,,,,,,,,,
1706,Account34,Provice42,Region19,Tender Type1,9-28-11 12:00 PM,07-05-2012,06-11-2015,36,Market6,11148,0.24929,Molecule5,Presentation15,Product57,Company22,Company33,0.60679,Company1,0.63,Company31,0.75,,,,,,,,,,,,
1711,Account51,Provice32,Region7,Tender Type2,6-13-12 12:00 PM,01-07-2012,31-03-2014,18,Market6,20000,0.059,Molecule5,Presentation15,Product56,Company6,Company32,0.0795,Company6,0.17857,Company22,0.26011,Company31,1.0168,,,,,,,,,,
1713,Account111,Provice15,Region13,Tender Type3,06-12-2012 12:00,01-07-2012,30-06-2016,48,Market6,1268528,0.0491,Molecule5,Presentation15,Product56,Company6,Company32,0.06585,Company6,0.13829,,,,,,,,,,,,,,
1715,Account81,Provice45,Region7,Tender Type2,6-25-12 12:00 AM,05-07-2012,04-10-2013,12,Market6,9100,0.0592,Molecule5,Presentation15,Product56,Company6,Company32,0.0885,Company22,0.09154,Company34,0.17033,,,,,,,,,,,,
1717,Account79,Provice12,Region11,Tender Type3,7-16-12 3:00 PM,01-08-2012,01-08-2013,48,Market6,4400,0.21429,Molecule5,Presentation15,Product58,Company9,Company1,0.225,Company32,0.23985,,,,,,,,,,,,,,
1719,Account92,Provice20,Region17,Tender Type4,04-06-2012 00:00,01-08-2012,30-09-2014,24,Market6,5000,0.07889,Molecule5,Presentation15,Product56,Company6,Company6,0.21429,Company22,0.39884,Company32,,,,,,,,,,,,,
1722,Account83,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-09-2012,30-09-2016,48,Market6,255470,0.0481,Molecule5,Presentation15,Product56,Company6,Company31,1.0168,Company32,,,,,,,,,,,,,,,
1724,Account22,Provice20,Region17,Tender Type1,5-16-12 12:00 PM,01-10-2012,30-09-2014,24,Market6,352656,0.0585,Molecule5,Presentation15,Product57,Company22,Company1,0.065,Company34,0.08371,Company6,0.14241,,,,,,,,,,,,
1729,Account27,Provice14,Region12,Tender Type1,09-04-2012 00:00,01-10-2012,31-10-2015,36,Market6,241710,0.04786,Molecule5,Presentation15,Product58,Company9,Company1,0.061,Company32,0.07585,Company35,0.19,Company31,1.0168,,,,,,,,,,
1736,Account119,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-10-2012,30-09-2016,48,Market6,370608,0.0481,Molecule5,Presentation15,Product56,Company6,Company31,1.0168,Company32,,,,,,,,,,,,,,,
1737,Account109,Provice8,Region7,Tender Type1,12-13-12 12:00 PM,26-10-2012,31-12-2014,15,Market6,735952,0.044,Molecule5,Presentation15,Product56,Company6,Company32,0.06585,,,,,,,,,,,,,,,,
1738,Account19,Provice5,Region1,Tender Type3,10-11-2012 00:00,28-10-2012,28-10-2014,31,Market6,33612,0.044,Molecule5,Presentation15,Product56,Company6,Company35,0.08136,Company32,0.115,Company6,0.19321,Company31,1.0168,,,,,,,,,,
1742,Account98,Provice3,Region3,Tender Type4,10-24-12 12:00 AM,31-10-2012,30-10-2013,12,Market6,560,0.18,Molecule5,Presentation15,Product56,Company6,,,,,,,,,,,,,,,,,,
1743,Account112,Provice2,Region2,Tender Type3,12-03-2012 11:00,07-12-2012,07-12-2013,12,Market6,382368,0.0472,Molecule5,Presentation15,Product56,Company6,Company32,0.0985,,,,,,,,,,,,,,,,
1744,Account27,Provice14,Region12,Tender Type3,12-07-2012 00:00,01-02-2013,31-01-2015,24,Market6,395965,0.04988,Molecule5,Presentation15,Product56,Company6,Company35,0.08136,Company32,0.0885,Company6,0.13429,Company31,0.53,,,,,,,,,,
1749,Account70,Provice39,Region14,Tender Type3,1-24-13 6:00 PM,06-02-2013,31-01-2016,36,Market6,80500,0.048,Molecule5,Presentation15,Product56,Company6,Company6,0.09786,Company35,0.14238,Company34,0.1632,Company31,0.64,Company32,,,,,,,,,
1755,Account73,Provice28,Region18,Tender Type3,10-16-12 12:00 AM,20-02-2013,28-08-2016,36,Market6,7616,0.0615,Molecule5,Presentation15,Product57,Company22,Company1,0.06475,Company6,0.19112,Company31,0.75,,,,,,,,,,,,
1757,Account11,Provice1,Region1,Tender Type1,4-30-13 12:00 AM,01-05-2013,30-11-2017,48,Market6,52724,0.05155,Molecule5,Presentation15,Product60,Company23,Company1,0.0922,Company32,0.10178,Company35,0.18815,Company6,0.3,Company31,0.75,,,,,,,,
1762,Account76,Provice49,Region3,Tender Type3,2-21-13 5:00 PM,20-05-2013,28-02-2017,36,Market6,1542274,0.0424,Molecule5,Presentation15,Product56,Company6,Company18,0.07231,Company6,0.11,,,,,,,,,,,,,,
1764,Account32,Provice1,Region1,Tender Type1,4-24-13 5:00 PM,01-06-2013,30-11-2014,12,Market6,119000,0.0578,Molecule5,Presentation15,Product60,Company23,Company6,0.101,Company1,0.102,,,,,,,,,,,,,,
1768,Account49,Provice16,Region14,Tender Type1,4-18-12 4:00 PM,06-06-2013,30-11-2014,24,Market6,84000,0.0667,Molecule5,Presentation15,Product56,Company6,Company32,0.09464,Company6,0.13763,Company22,0.21672,Company31,1.01,,,,,,,,,,
1771,Account27,Provice14,Region12,Tender Type3,04-10-2013 12:00,21-06-2013,30-06-2017,48,Market6,501562,0.053,Molecule5,Presentation15,Product56,Company6,Company32,0.1017,Company14,0.30768,Company31,0.7,,,,,,,,,,,,
1772,Account100,Provice29,Region1,Tender Type4,07-05-2013 15:00,01-07-2013,31-03-2015,6,Market6,1120,0.0485,Molecule5,Presentation15,Product60,Company23,Company1,0.04899,Company6,0.14,Company32,0.2585,Company14,0.31182,Company31,0.75,,,,,,,,
1777,Account36,Provice46,Region2,Tender Type1,07-01-2013 15:00,01-10-2013,30-09-2014,12,Market6,155000,0.0448,Molecule5,Presentation15,Product58,Company9,Company1,0.0439,Company18,0.0448,,,,,,,,,,,,,,
1781,Account108,Provice4,Region4,Tender Type3,10-08-2013 12:00,01-01-2014,31-12-2016,36,Market6,255160,0.03685,Molecule5,Presentation15,Product56,Company6,Company18,0.0433,Company6,0.065,Company32,0.0847,,,,,,,,,,,,
1783,Account112,Provice2,Region2,Tender Type3,11-28-13 11:00 AM,01-01-2014,31-03-2015,12,Market6,378338,0.03999,Molecule5,Presentation15,Product56,Company6,Company32,0.06575,Company6,0.93307,,,,,,,,,,,,,,
1784,Account28,Provice17,Region15,Tender Type3,11-12-2013 12:00,21-02-2014,20-02-2018,48,Market6,135580,0.0771,Molecule5,Presentation15,Product60,Company23,Company1,0.09967,Company32,0.10195,Company6,0.14,,,,,,,,,,,,
1791,Account84,Provice18,Region5,Tender Type3,6-18-13 12:00 PM,12-03-2014,12-09-2017,36,Market6,77471,0.04,Molecule5,Presentation15,Product56,Company6,Company18,0.0557,Company32,0.1025,Company6,0.13307,Company14,0.30752,Company31,1.0168,,,,,,,,
1792,Account31,Provice20,Region17,Tender Type3,2-21-14 12:00 PM,30-05-2014,29-11-2016,24,Market6,370665,0.021,Molecule5,Presentation15,Product56,Company6,Company18,0.05716,,,,,,,,,,,,,,,,
1793,Account91,Provice10,Region9,Tender Type3,06-10-2014 12:00,07-08-2014,06-02-2018,36,Market6,294124,0.025,Molecule5,Presentation15,Product56,Company6,Company6,0.036,,,,,,,,,,,,,,,,
1794,Account29,Provice1,Region1,Tender Type1,04-12-2013 18:00,15-08-2014,14-02-2016,12,Market6,1311646,0.0442,Molecule5,Presentation15,Product56,Company6,Company18,0.05357,,,,,,,,,,,,,,,,
1796,Account79,Provice12,Region11,Tender Type3,9-22-14 12:00 PM,01-10-2014,01-01-2017,27,Market6,6000,0.058,Molecule5,Presentation15,Product61,Company9,Company21,0.0832,Company1,0.2,Company32,0.25,,,,,,,,,,,,
1799,Account95,Provice21,Region6,Tender Type3,3-31-14 12:00 AM,01-11-2014,31-10-2016,24,Market6,690241,0.02099,Molecule5,Presentation15,Product56,Company6,Company32,0.066,Company14,0.30682,,,,,,,,,,,,,,
1800,Account112,Provice2,Region2,Tender Type3,11-20-14 12:00 AM,01-01-2015,31-03-2016,12,Market6,696976,0.02389,Molecule5,Presentation15,Product56,Company6,Company6,0.036,,,,,,,,,,,,,,,,
1804,Account23,Provice22,Region5,Tender Type3,7-30-13 12:00 PM,12-01-2015,12-07-2018,36,Market6,93500,0.03913,Molecule5,Presentation15,Product56,Company6,Company18,0.0557,Company6,0.13709,Company31,1.0168,Company32,,,,,,,,,,,
1805,Account27,Provice14,Region12,Tender Type3,7-30-14 12:00 PM,12-02-2015,31-10-2017,36,Market6,561017,0.025,Molecule5,Presentation15,Product56,Company6,Company6,0.046,Company32,0.06555,Company21,0.07624,,,,,,,,,,,,
1810,Account109,Provice8,Region7,Tender Type1,1-30-15 12:00 AM,16-03-2015,15-09-2017,24,Market6,585536,,Molecule5,Presentation15,,,Company6,0.047,Company21,0.06,Company1,0.061,,,,,,,,,,,,
1811,Account102,Provice24,Region1,Tender Type4,3-20-15 12:00 PM,29-04-2015,28-04-2019,36,Market6,8344,0.0791,Molecule5,Presentation15,Product60,Company24,,,,,,,,,,,,,,,,,,
1813,Account112,Provice2,Region2,Tender Type1,04-09-2015 12:00,11-05-2015,10-04-2016,8,Market6,732866,0.042,Molecule5,Presentation15,Product61,Company9,Company21,0.0447,Company1,0.053,,,,,,,,,,,,,,
1814,Account19,Provice5,Region1,Tender Type3,4-23-15 12:00 PM,31-05-2015,31-05-2016,12,Market6,21875,0.059,Molecule5,Presentation15,Product56,Company6,Company6,0.05,Company21,0.059,Company32,0.08498,Company14,0.26035,,,,,,,,,,
1818,Account30,Provice22,Region5,Tender Type1,9-17-14 12:00 PM,24-09-2015,23-09-2017,24,Market6,760760,0.02875,Molecule5,Presentation15,Product56,Company6,Company6,0.068,Company32,0.8495,,,,,,,,,,,,,,
1820,Account20,Provice25,Region1,Tender Type3,05-11-2015 15:00,01-01-2016,30-06-2020,48,Market6,192128,0.06995,Molecule5,Presentation15,Product57,Company22,,,,,,,,,,,,,,,,,,
1821,Account69,Provice48,Region2,Tender Type2,1-18-10 12:00 AM,01-01-2010,30-06-2011,12,Market6,205584,1.52035,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1822,Account94,Provice47,Region6,Tender Type1,08-02-2010 12:00,01-10-2010,30-06-2014,36,Market6,322532,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1823,Account9,Provice33,Region1,Tender Type1,5-24-10 12:00 PM,01-11-2010,30-04-2014,36,Market6,6630,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1824,Account57,Provice23,Region10,Tender Type1,03-11-2010 12:00,01-12-2010,30-11-2014,36,Market6,23092,1.444,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1825,Account27,Provice14,Region12,Tender Type1,10-07-2010 00:00,01-02-2011,31-01-2015,36,Market6,456316,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1826,Account4,Provice2,Region2,Tender Type2,2-28-11 12:00 PM,01-03-2011,30-06-2011,4,Market6,1512,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1827,Account60,Provice55,Region1,Tender Type4,9-21-10 12:00 PM,01-05-2011,30-04-2015,36,Market6,131100,1.5202,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1828,Account73,Provice28,Region18,Tender Type1,11-25-10 12:00 AM,31-05-2011,30-05-2014,36,Market6,10341,1.52025,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1829,Account19,Provice5,Region1,Tender Type3,6-29-11 12:00 PM,01-07-2011,01-10-2012,46,Market6,32000,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1830,Account80,Provice24,Region1,Tender Type1,05-03-2011 12:00,01-07-2011,30-06-2014,36,Market6,5600,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1831,Account74,Provice6,Region5,Tender Type1,1-21-11 1:00 PM,31-10-2011,30-04-2014,36,Market6,43000,1.5203,Molecule5,Presentation16,Product62,Company21,,,,,,,,,,,,,,,,,,
1832,Account18,Provice33,Region1,Tender Type6,11-28-11 12:00 AM,28-11-2011,31-10-2013,24,Market6,1000,0.2,Molecule5,Presentation16,Product63,Company6,,,,,,,,,,,,,,,,,,
1835,Account64,Provice3,Region3,Tender Type4,12-23-11 9:00 AM,01-01-2012,30-06-2013,12,Market6,85847,0.09,Molecule5,Presentation16,Product63,Company6,Company32,0.087,Company6,0.098,Company31,0.26,,,,,,,,,,,,
1836,Account94,Provice47,Region6,Tender Type1,12-29-11 12:00 PM,01-01-2012,30-06-2014,24,Market6,322532,0.078,Molecule5,Presentation16,Product64,Company22,Company1,0.09,Company6,0.09799,Company31,0.42,,,,,,,,,,,,
1839,Account95,Provice21,Region6,Tender Type1,12-12-2011 13:00,01-01-2012,30-09-2013,12,Market6,215236,0.08715,Molecule5,Presentation16,Product64,Company22,,,,,,,,,,,,,,,,,,
1841,Account112,Provice2,Region2,Tender Type3,10-26-11 12:00 PM,01-01-2012,01-01-2013,12,Market6,723884,0.1,Molecule5,Presentation16,Product65,Company9,Company32,0.14214,Company31,0.25,Company1,0.30494,,,,,,,,,,,,
1844,Account53,Provice9,Region8,Tender Type1,10-31-11 12:00 PM,01-03-2012,01-07-2016,48,Market6,21560,0.12,Molecule5,Presentation16,Product65,Company9,Company22,0.1387,Company1,0.13999,Company31,0.5082,,,,,,,,,,,,
1846,Account15,Provice10,Region9,Tender Type1,4-30-12 12:00 PM,01-04-2012,31-05-2014,24,Market6,231980,0.04205,Molecule5,Presentation16,Product64,Company22,Company1,0.05444,Company6,0.09866,Company31,0.29,,,,,,,,,,,,
1849,Account96,Provice7,Region6,Tender Type2,3-15-12 12:00 AM,01-04-2012,31-10-2015,36,Market6,126582,0.05099,Molecule5,Presentation16,Product63,Company6,Company6,0.30929,,,,,,,,,,,,,,,,
1853,Account25,Provice11,Region10,Tender Type1,4-30-12 12:00 AM,29-04-2012,28-04-2013,12,Market6,4200,0.09966,Molecule5,Presentation16,Product65,Company9,Company32,0.175,Company1,0.2,Company22,0.23406,Company31,1.4444,,,,,,,,,,
1857,Account70,Provice39,Region14,Tender Type2,04-06-2012 00:00,01-05-2012,30-08-2013,12,Market6,44800,0.078,Molecule5,Presentation16,Product63,Company6,Company32,0.079,Company6,0.09866,Company22,0.21672,Company31,0.5082,,,,,,,,,,
1859,Account34,Provice42,Region19,Tender Type1,9-28-11 12:00 PM,07-05-2012,06-11-2015,36,Market6,9912,0.15643,Molecule5,Presentation16,Product64,Company22,Company33,0.30339,Company1,0.315,Company31,0.375,,,,,,,,,,,,
1864,Account51,Provice32,Region7,Tender Type2,6-13-12 12:00 PM,01-07-2012,31-03-2014,18,Market6,14000,0.069,Molecule5,Presentation16,Product63,Company6,Company32,0.0585,Company6,0.125,Company22,0.13003,Company31,0.5082,,,,,,,,,,
1866,Account111,Provice15,Region13,Tender Type3,06-12-2012 12:00,01-07-2012,30-06-2016,48,Market6,684564,0.02889,Molecule5,Presentation16,Product63,Company6,Company32,0.04485,Company6,0.09811,,,,,,,,,,,,,,
1868,Account81,Provice45,Region7,Tender Type2,6-25-12 12:00 AM,05-07-2012,04-10-2013,12,Market6,18200,0.0296,Molecule5,Presentation16,Product63,Company6,Company32,0.04425,Company22,0.04577,Company34,0.08516,,,,,,,,,,,,
1871,Account79,Provice12,Region11,Tender Type3,7-16-12 3:00 PM,01-08-2012,01-08-2013,48,Market6,4000,0.10786,Molecule5,Presentation16,Product65,Company9,Company32,0.11675,Company1,0.119,,,,,,,,,,,,,,
1872,Account92,Provice20,Region17,Tender Type4,04-06-2012 00:00,01-08-2012,30-09-2014,24,Market6,28000,0.048998,Molecule5,Presentation16,Product63,Company6,Company6,0.14621,Company22,0.19938,Company32,,,,,,,,,,,,,
1875,Account83,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-09-2012,30-09-2016,48,Market6,128850,0.0381,Molecule5,Presentation16,Product63,Company6,Company31,0.5082,Company32,,,,,,,,,,,,,,,
1877,Account22,Provice20,Region17,Tender Type1,5-16-12 12:00 PM,01-10-2012,30-09-2014,24,Market6,373656,0.04205,Molecule5,Presentation16,Product64,Company22,Company1,0.055,Company34,0.07745,Company6,0.10721,,,,,,,,,,,,
1886,Account27,Provice14,Region12,Tender Type1,09-04-2012 00:00,01-10-2012,31-10-2015,36,Market6,219730,0.0325,Molecule5,Presentation16,Product65,Company9,Company32,0.05485,Company1,0.058,Company35,0.11,Company31,0.5082,,,,,,,,,,
1888,Account119,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-10-2012,30-09-2016,48,Market6,211596,0.0381,Molecule5,Presentation16,Product63,Company6,Company31,0.5082,Company32,,,,,,,,,,,,,,,
1890,Account109,Provice8,Region7,Tender Type1,12-13-12 12:00 PM,26-10-2012,31-12-2014,15,Market6,597009,0.041,Molecule5,Presentation16,Product63,Company6,Company32,0.04385,,,,,,,,,,,,,,,,
1891,Account98,Provice3,Region3,Tender Type4,10-24-12 12:00 AM,31-10-2012,30-10-2013,12,Market6,560,0.09,Molecule5,Presentation16,Product63,Company6,,,,,,,,,,,,,,,,,,
1892,Account112,Provice2,Region2,Tender Type3,12-03-2012 11:00,07-12-2012,07-12-2013,12,Market6,357504,0.0451,Molecule5,Presentation16,Product63,Company6,Company32,0.0785,,,,,,,,,,,,,,,,
1893,Account27,Provice14,Region12,Tender Type3,12-07-2012 00:00,01-02-2013,31-01-2015,24,Market6,342273,0.039,Molecule5,Presentation16,Product63,Company6,Company35,0.05084,Company32,0.0785,Company6,0.09876,Company31,0.295,,,,,,,,,,
1897,Account70,Provice39,Region14,Tender Type3,1-24-13 6:00 PM,06-02-2013,31-01-2016,36,Market6,68500,0.039,Molecule5,Presentation16,Product63,Company6,Company35,0.09151,Company34,0.1103,Company6,0.13429,Company31,0.32,Company32,,,,,,,,,
1904,Account73,Provice28,Region18,Tender Type3,10-16-12 12:00 AM,20-02-2013,28-08-2016,36,Market6,9884,0.045,Molecule5,Presentation16,Product63,Company6,Company32,0.055,Company6,0.12871,Company31,0.375,,,,,,,,,,,,
1907,Account19,Provice5,Region1,Tender Type3,02-07-2013 12:00,01-03-2013,31-05-2015,27,Market6,32400,0.041,Molecule5,Presentation16,Product63,Company6,Company36,0.0585,Company32,0.0865,Company34,0.0989,Company6,0.1,Company35,0.11693,Company14,0.16471,Company31,0.5082,,,,
1916,Account11,Provice1,Region1,Tender Type1,4-30-13 12:00 AM,01-05-2013,30-11-2017,48,Market6,7420,0.04497,Molecule5,Presentation16,Product66,Company23,Company32,0.0732,Company1,0.078,Company6,0.18643,Company31,0.375,Company14,0.39773,,,,,,,,
1918,Account76,Provice49,Region3,Tender Type3,2-21-13 5:00 PM,20-05-2013,28-02-2017,36,Market6,784472,0.0405,Molecule5,Presentation16,Product63,Company6,Company18,0.05951,Company6,0.0985,,,,,,,,,,,,,,
1920,Account32,Provice1,Region1,Tender Type1,4-24-13 5:00 PM,01-06-2013,30-11-2014,12,Market6,42000,0.0486,Molecule5,Presentation16,Product66,Company23,Company6,0.09,Company1,0.1,,,,,,,,,,,,,,
1924,Account49,Provice16,Region14,Tender Type1,4-18-12 4:00 PM,06-06-2013,30-11-2014,24,Market6,84000,0.0456,Molecule5,Presentation16,Product63,Company6,Company32,0.06248,Company6,0.09866,Company22,0.43352,Company31,0.5,,,,,,,,,,
1927,Account27,Provice14,Region12,Tender Type3,04-10-2013 12:00,21-06-2013,30-06-2017,48,Market6,504470,0.042,Molecule5,Presentation16,Product63,Company6,Company32,0.0767,Company14,0.15989,Company31,0.35,,,,,,,,,,,,
